Extent,Prediction
4.425,4.516
4.382,4.595
4.367,4.58
4.351,4.642
4.333,4.705
4.353,4.68
4.338,4.748
4.346,4.777
4.369,4.826
4.445,4.835
4.514,4.873
4.555,4.945
4.525,5.162
4.523,5.18
4.576,5.245
4.516,5.27
4.595,5.298
4.58,5.341
4.642,5.47
4.705,5.601
4.68,5.711
4.748,5.729
4.777,5.757
4.826,5.814
4.835,5.901
4.873,5.979
4.945,6.084
5.162,6.191
5.18,6.337
5.245,6.433
5.27,6.432
5.298,6.496
5.341,6.66
5.47,6.906
5.601,7.128
5.711,7.38
5.729,7.648
5.757,7.841
5.814,8.061
5.901,8.183
5.979,8.28
6.084,8.397
6.191,8.486
6.337,8.727
6.433,8.812
6.432,8.93
6.496,9.061
6.66,9.108
6.906,9.134
7.128,9.142
7.38,9.145
7.648,9.206
7.841,9.188
8.061,9.329
8.183,9.458
8.28,9.502
8.397,9.643
8.486,9.751
8.727,9.807
8.812,9.904
8.93,9.893
9.061,9.972
9.108,10.095
9.134,10.329
9.142,10.264
9.145,10.376
9.206,10.438
9.188,10.5
9.329,10.545
9.458,10.64
9.502,10.661
9.643,10.782
9.751,10.812
9.807,11.038
9.904,10.974
9.893,11.08
9.972,11.247
10.095,11.331
10.329,11.507
10.264,11.548
10.376,11.696
10.438,11.807
10.5,11.827
10.545,11.781
10.64,11.958
10.661,12.01
10.782,12.117
10.812,12.191
11.038,12.305
10.974,12.245
11.08,12.285
11.247,12.369
11.331,12.391
11.507,12.529
11.548,12.633
11.696,12.713
11.807,12.771
11.827,12.725
11.781,12.682
11.958,12.755
12.01,12.854
12.117,13.097
12.191,13.115
12.305,13.18
12.245,13.353
12.285,13.421
12.369,13.379
12.391,13.414
12.529,13.417
12.633,13.404
12.713,13.477
12.771,13.544
12.725,13.64
12.682,13.691
12.755,13.749
12.854,13.879
13.097,13.883
13.115,13.84
13.18,13.703
13.353,13.624
13.421,13.599
13.379,13.655
13.414,13.673
13.417,13.676
13.404,13.782
13.477,13.89
13.544,13.964
13.64,13.982
13.691,13.914
13.749,13.962
13.879,13.93
13.883,14.048
13.84,14.035
13.703,14.036
13.624,14.048
13.599,14.11
13.655,14.137
13.673,14.078
13.676,14.11
13.782,14.169
13.89,14.204
13.964,14.263
13.982,14.356
13.914,14.325
13.962,14.353
13.93,14.456
14.048,14.546
14.035,14.585
14.036,14.663
14.048,14.697
14.11,14.678
14.137,14.675
14.078,14.71
14.11,14.677
14.169,14.697
14.204,14.709
14.263,14.729
14.356,14.797
14.325,14.786
14.353,14.817
14.456,14.854
14.546,14.853
14.585,14.997
14.663,15.016
14.697,15.133
14.678,15.196
14.675,15.212
14.71,15.298
14.677,15.263
14.697,15.211
14.709,15.187
14.729,15.169
14.797,15.2
14.786,15.17
14.817,15.168
14.854,15.167
14.853,15.069
14.997,15.078
15.016,15.266
15.133,15.29
15.196,15.294
15.212,15.307
15.298,15.29
15.263,15.291
15.211,15.218
15.187,15.204
15.169,15.165
15.2,15.157
15.17,15.107
15.168,15.166
15.167,15.152
15.069,15.16
15.078,15.193
15.266,15.14
15.29,15.163
15.294,15.107
15.307,15.077
15.29,15.117
15.291,15.065
15.218,14.942
15.204,14.919
15.165,14.803
15.157,14.853
15.107,14.796
15.166,14.786
15.152,14.705
15.16,14.687
15.193,14.655
15.14,14.657
15.163,14.679
15.107,14.731
15.077,14.663
15.117,14.613
15.065,14.579
14.942,14.603
14.919,14.597
14.803,14.523
14.853,14.501
14.796,14.455
14.786,14.39
14.705,14.272
14.687,14.164
14.655,14.091
14.657,13.94
14.679,13.803
14.731,13.596
14.663,13.584
14.613,13.562
14.579,13.491
14.603,13.477
14.597,13.461
14.523,13.442
14.501,13.375
14.455,13.353
14.39,13.359
14.272,13.377
14.164,13.308
14.091,13.22
13.94,13.117
13.803,13.067
13.596,13.008
13.584,12.967
13.562,12.957
13.491,12.926
13.477,12.807
13.461,12.727
13.442,12.649
13.375,12.664
13.353,12.594
13.359,12.539
13.377,12.553
13.308,12.516
13.22,12.499
13.117,12.429
13.067,12.4
13.008,12.342
12.967,12.111
12.957,12.042
12.926,11.97
12.807,11.975
12.727,11.883
12.649,11.744
12.664,11.558
12.594,11.376
12.539,11.205
12.553,11.072
12.516,10.947
12.499,10.838
12.429,10.747
12.4,10.662
12.342,10.614
12.111,10.407
12.042,10.429
11.97,10.346
11.975,10.299
11.883,10.291
11.744,10.265
11.558,10.093
11.376,10.035
11.205,9.937
11.072,9.777
10.947,9.712
10.838,9.678
10.747,9.495
10.662,9.393
10.614,9.335
10.407,9.062
10.429,8.971
10.346,8.954
10.299,8.847
10.291,8.634
10.265,8.572
10.093,8.521
10.035,8.398
9.937,8.174
9.777,8.13
9.712,8.032
9.678,7.946
9.495,7.917
9.393,7.868
9.335,7.705
9.062,7.606
8.971,7.481
8.954,7.42
8.847,7.35
8.634,7.34
8.572,7.297
8.521,7.184
8.398,7.118
8.174,7.035
8.13,6.931
8.032,6.809
7.946,6.677
7.917,6.6
7.868,6.478
7.705,6.4
7.606,6.368
7.481,6.255
7.42,6.152
7.35,5.977
7.34,5.99
7.297,5.768
7.184,5.632
7.118,5.467
7.035,5.256
6.931,5.088
6.809,5.118
6.677,5.021
6.6,4.938
6.478,4.889
6.4,4.724
6.368,4.679
6.255,4.619
6.152,4.545
5.977,4.52
5.99,4.405
5.768,4.313
5.632,4.275
5.467,4.216
5.256,4.105
5.088,4.006
5.118,3.912
5.021,3.906
4.938,3.785
4.889,3.758
4.724,3.691
4.679,3.764
4.619,3.648
4.545,3.573
4.52,3.562
4.405,3.562
4.313,3.545
4.275,3.505
4.216,3.451
4.105,3.522
4.006,3.516
3.912,3.492
3.906,3.452
3.785,3.416
3.758,3.417
3.691,3.399
3.764,3.408
3.648,3.378
3.573,3.34
3.562,3.408
3.562,3.452
3.545,3.512
3.505,3.573
3.451,3.584
3.522,3.601
3.516,3.629
3.492,3.674
3.452,3.735
3.416,3.76
3.417,3.803
3.399,3.86
3.408,3.894
3.378,3.945
3.34,4.112
3.408,4.138
3.452,4.151
3.512,4.235
3.573,4.297
3.584,4.383
3.601,4.481
3.629,4.572
3.674,4.626
3.735,4.776
3.76,4.964
3.803,5.006
3.86,5.17
3.894,5.404
3.945,5.657
4.112,5.873
4.138,6.082
4.151,6.244
4.235,6.364
4.297,6.582
4.383,6.771
4.481,7.037
4.572,7.169
4.626,7.346
4.776,7.334
4.964,7.382
5.006,7.443
5.17,7.495
5.404,7.639
5.657,7.811
5.873,7.918
6.082,8.072
6.244,8.18
6.364,8.275
6.582,8.342
6.771,8.419
7.037,8.495
7.169,8.649
7.346,8.728
7.334,8.758
7.382,8.794
7.443,8.902
7.495,9.002
7.639,9.095
7.811,9.103
7.918,9.238
8.072,9.373
8.18,9.463
8.275,9.617
8.342,9.829
8.419,9.876
8.495,9.954
8.649,10.001
8.728,10.091
8.758,10.23
8.794,10.343
8.902,10.496
9.002,10.441
9.095,10.498
9.103,10.629
9.238,10.746
9.373,10.896
9.463,10.995
9.617,11.128
9.829,11.239
9.876,11.358
9.954,11.522
10.001,11.511
10.091,11.626
10.23,11.789
10.343,11.781
10.496,11.812
10.441,11.806
10.498,11.768
10.629,11.723
10.746,11.875
10.896,11.865
10.995,11.974
11.128,12.184
11.239,12.206
11.358,12.218
11.522,12.249
11.511,12.274
11.626,12.301
11.789,12.607
11.781,12.609
11.812,12.62
11.806,12.669
11.768,12.834
11.723,12.926
11.875,12.931
11.865,12.902
11.974,12.959
12.184,12.961
12.206,13.012
12.218,13.045
12.249,13.065
12.274,13.126
12.301,13.202
12.607,13.194
12.609,13.287
12.62,13.404
12.669,13.474
12.834,13.559
12.926,13.609
12.931,13.625
12.902,13.733
12.959,13.823
12.961,13.912
13.012,13.88
13.045,13.971
13.065,14.012
13.126,14.032
13.202,13.981
13.194,14.015
13.287,14.082
13.404,14.222
13.474,14.204
13.559,14.243
13.609,14.285
13.625,14.312
13.733,14.281
13.823,14.272
13.912,14.378
13.88,14.335
13.971,14.411
14.012,14.484
14.032,14.405
13.981,14.37
14.015,14.467
14.082,14.592
14.222,14.625
14.204,14.614
14.243,14.611
14.285,14.697
14.312,14.729
14.281,14.764
14.272,14.771
14.378,14.816
14.335,14.918
14.411,14.833
14.484,14.802
14.405,14.798
14.37,14.828
14.467,14.8
14.592,14.82
14.625,14.987
14.614,15.086
14.611,15.11
14.697,15.09
14.729,15.118
14.764,15.144
14.771,15.088
14.816,15.003
14.918,14.999
14.833,15.001
14.802,15.0
14.798,15.055
14.828,15.075
14.8,15.089
14.82,15.067
14.987,15.172
15.086,15.151
15.11,15.181
15.09,15.196
15.118,15.136
15.144,15.129
15.088,15.137
15.003,15.09
14.999,15.119
15.001,15.037
15.0,15.013
15.055,14.97
15.075,14.924
15.089,14.866
15.067,14.884
15.172,14.962
15.151,14.935
15.181,14.902
15.196,14.948
15.136,14.889
15.129,14.831
15.137,14.787
15.09,14.768
15.119,14.722
15.037,14.647
15.013,14.616
14.97,14.743
14.924,14.673
14.866,14.623
14.884,14.622
14.962,14.593
14.935,14.576
14.902,14.542
14.948,14.497
14.889,14.397
14.831,14.346
14.787,14.345
14.768,14.245
14.722,14.164
14.647,14.181
14.616,14.124
14.743,14.123
14.673,14.054
14.623,14.065
14.622,13.988
14.593,13.897
14.576,13.784
14.542,13.793
14.497,13.744
14.397,13.683
14.346,13.62
14.345,13.477
14.245,13.478
14.164,13.422
14.181,13.435
14.124,13.349
14.123,13.353
14.054,13.373
14.065,13.304
13.988,13.299
13.897,13.244
13.784,13.219
13.793,13.189
13.744,13.137
13.683,13.145
13.62,13.077
13.477,13.047
13.478,12.963
13.422,12.901
13.435,12.872
13.349,12.833
13.353,12.799
13.373,12.809
13.304,12.716
13.299,12.721
13.244,12.711
13.219,12.653
13.189,12.556
13.137,12.507
13.145,12.455
13.077,12.478
13.047,12.393
12.963,12.24
12.901,12.161
12.872,12.159
12.833,12.13
12.799,12.087
12.809,11.959
12.716,11.882
12.721,11.862
12.711,11.854
12.653,11.768
12.556,11.707
12.507,11.619
12.455,11.524
12.478,11.494
12.393,11.492
12.24,11.472
12.161,11.387
12.159,11.342
12.13,11.218
12.087,11.182
11.959,11.114
11.882,11.078
11.862,10.965
11.854,10.834
11.768,10.746
11.707,10.584
11.619,10.448
11.524,10.293
11.494,10.188
11.492,10.015
11.472,9.666
11.387,9.596
11.342,9.457
11.218,9.306
11.182,9.177
11.114,9.084
11.078,8.972
10.965,8.909
10.834,8.795
10.746,8.718
10.584,8.682
10.448,8.386
10.293,8.283
10.188,8.262
10.015,8.193
9.666,8.04
9.596,7.884
9.457,7.83
9.306,7.779
9.177,7.711
9.084,7.505
8.972,7.412
8.909,7.355
8.795,7.354
8.718,7.289
8.682,7.169
8.386,7.195
8.283,7.038
8.262,7.03
8.193,7.029
8.04,6.976
7.884,6.904
7.83,6.804
7.779,6.654
7.711,6.613
7.505,6.644
7.412,6.619
7.355,6.505
7.354,6.441
7.289,6.369
7.169,6.325
7.195,6.265
7.038,6.21
7.03,6.128
7.029,6.067
6.976,6.032
6.904,5.934
6.804,5.929
6.654,5.864
6.613,5.784
6.644,5.789
6.619,5.713
6.505,5.624
6.441,5.668
6.369,5.611
6.325,5.589
6.265,5.518
6.21,5.472
6.128,5.387
6.067,5.332
6.032,5.346
5.934,5.279
5.929,5.275
5.864,5.273
5.784,5.249
5.789,5.171
5.713,5.156
5.624,5.164
5.668,5.161
5.611,5.09
5.589,5.053
5.518,5.071
5.472,5.058
5.387,5.051
5.332,5.04
5.346,5.077
5.279,5.095
5.275,5.083
5.273,5.077
5.249,5.074
5.171,5.108
5.156,5.115
5.164,5.154
5.161,5.193
5.09,5.24
5.053,5.285
5.071,5.331
5.058,5.386
5.051,5.451
5.04,5.536
5.077,5.566
5.095,5.665
5.083,5.871
5.077,5.939
5.074,6.007
5.108,6.06
5.115,6.192
5.154,6.27
5.193,6.402
5.24,6.62
5.285,6.682
5.331,6.789
5.386,6.91
5.451,7.075
5.536,7.227
5.566,7.374
5.665,7.427
5.871,7.541
5.939,7.699
6.007,7.825
6.06,7.88
6.192,7.992
6.27,8.029
6.402,8.129
6.62,8.237
6.682,8.281
6.789,8.386
6.91,8.449
7.075,8.528
7.227,8.633
7.374,8.773
7.427,8.882
7.541,8.991
7.699,9.158
7.825,9.227
7.88,9.26
7.992,9.298
8.029,9.31
8.129,9.34
8.237,9.304
8.281,9.189
8.386,9.318
8.449,9.493
8.528,9.595
8.633,9.575
8.773,9.582
8.882,9.617
8.991,9.742
9.158,9.77
9.227,9.857
9.26,10.083
9.298,10.156
9.31,10.222
9.34,10.297
9.304,10.393
9.189,10.502
9.318,10.519
9.493,10.555
9.595,10.708
9.575,10.87
9.582,10.973
9.617,11.101
9.742,11.157
9.77,11.345
9.857,11.404
10.083,11.601
10.156,11.745
10.222,11.745
10.297,11.72
10.393,11.715
10.502,11.73
10.519,11.75
10.555,11.925
10.708,12.031
10.87,12.112
10.973,12.144
11.101,12.183
11.157,12.325
11.345,12.25
11.404,12.206
11.601,12.207
11.745,12.315
11.745,12.275
11.72,12.328
11.715,12.415
11.73,12.444
11.75,12.476
11.925,12.572
12.031,12.659
12.112,12.693
12.144,12.87
12.183,12.897
12.325,12.804
12.25,12.826
12.206,13.011
12.207,13.103
12.315,13.116
12.275,13.219
12.328,13.148
12.415,13.142
12.444,13.243
12.476,13.161
12.572,13.236
12.659,13.398
12.693,13.475
12.87,13.52
12.897,13.456
12.804,13.514
12.826,13.574
13.011,13.631
13.103,13.715
13.116,13.727
13.219,13.778
13.148,13.848
13.142,13.855
13.243,13.987
13.161,13.997
13.236,14.029
13.398,14.131
13.475,14.209
13.52,14.218
13.456,14.162
13.514,14.139
13.574,14.132
13.631,14.198
13.715,14.241
13.727,14.341
13.778,14.293
13.848,14.291
13.855,14.363
13.987,14.286
13.997,14.315
14.029,14.254
14.131,14.363
14.209,14.307
14.218,14.174
14.162,14.218
14.139,14.284
14.132,14.365
14.198,14.396
14.241,14.451
14.341,14.446
14.293,14.381
14.291,14.5
14.363,14.56
14.286,14.594
14.315,14.602
14.254,14.562
14.363,14.573
14.307,14.566
14.174,14.656
14.218,14.651
14.284,14.659
14.365,14.629
14.396,14.658
14.451,14.688
14.446,14.72
14.381,14.811
14.5,14.804
14.56,14.773
14.594,14.559
14.602,14.616
14.562,14.617
14.573,14.711
14.566,14.816
14.656,14.929
14.651,14.889
14.659,14.923
14.629,14.937
14.658,14.957
14.688,14.973
14.72,14.936
14.811,15.007
14.804,14.949
14.773,14.785
14.559,14.754
14.616,14.7
14.617,14.716
14.711,14.715
14.816,14.653
14.929,14.638
14.889,14.497
14.923,14.538
14.937,14.585
14.957,14.541
14.973,14.541
14.936,14.475
15.007,14.573
14.949,14.61
14.785,14.547
14.754,14.479
14.7,14.47
14.716,14.464
14.715,14.348
14.653,14.358
14.638,14.171
14.497,14.174
14.538,14.202
14.585,14.147
14.541,14.039
14.541,13.945
14.475,13.837
14.573,13.797
14.61,13.814
14.547,13.802
14.479,13.762
14.47,13.797
14.464,13.804
14.348,13.711
14.358,13.738
14.171,13.671
14.174,13.624
14.202,13.637
14.147,13.558
14.039,13.35
13.945,13.262
13.837,13.2
13.797,13.18
13.814,13.125
13.802,13.046
13.762,13.054
13.797,12.978
13.804,12.938
13.711,12.906
13.738,12.877
13.671,12.778
13.624,12.716
13.637,12.701
13.558,12.676
13.35,12.672
13.262,12.678
13.2,12.647
13.18,12.595
13.125,12.568
13.046,12.531
13.054,12.524
12.978,12.504
12.938,12.442
12.906,12.354
12.877,12.323
12.778,12.278
12.716,12.222
12.701,12.195
12.676,12.238
12.672,12.164
12.678,12.052
12.647,12.005
12.595,11.913
12.568,11.85
12.531,11.724
12.524,11.714
12.504,11.751
12.442,11.709
12.354,11.665
12.323,11.531
12.278,11.492
12.222,11.401
12.195,11.323
12.238,11.295
12.164,11.085
12.052,11.139
12.005,11.141
11.913,10.997
11.85,10.863
11.724,10.787
11.714,10.676
11.751,10.562
11.709,10.395
11.665,10.301
11.531,10.296
11.492,10.236
11.401,10.063
11.323,9.835
11.295,9.56
11.085,9.617
11.139,9.324
11.141,9.234
10.997,9.125
10.863,9.067
10.787,8.964
10.676,8.907
10.562,8.879
10.395,8.708
10.301,8.653
10.296,8.534
10.236,8.392
10.063,8.378
9.835,8.293
9.56,8.18
9.617,8.074
9.324,7.999
9.234,7.898
9.125,7.864
9.067,7.839
8.964,7.778
8.907,7.68
8.879,7.631
8.708,7.649
8.653,7.53
8.534,7.51
8.392,7.392
8.378,7.35
8.293,7.312
8.18,7.128
8.074,7.055
7.999,7.035
7.898,6.984
7.864,6.859
7.839,6.803
7.778,6.751
7.68,6.739
7.631,6.66
7.649,6.599
7.53,6.629
7.51,6.553
7.392,6.457
7.35,6.363
7.312,6.251
7.128,6.184
7.055,6.173
7.035,6.082
6.984,6.022
6.859,5.94
6.803,5.825
6.751,5.795
6.739,5.758
6.66,5.705
6.599,5.665
6.629,5.657
6.553,5.552
6.457,5.539
6.363,5.548
6.251,5.5
6.184,5.429
6.173,5.494
6.082,5.452
6.022,5.446
5.94,5.38
5.825,5.371
5.795,5.37
5.758,5.32
5.705,5.255
5.665,5.246
5.657,5.204
5.552,5.182
5.539,5.178
5.548,5.122
5.5,5.124
5.429,5.1
5.494,5.049
5.452,5.044
5.446,5.032
5.38,4.988
5.371,5.029
5.37,5.088
5.32,5.116
5.255,5.163
5.246,5.199
5.204,5.16
5.182,5.168
5.178,5.253
5.122,5.298
5.124,5.368
5.1,5.344
5.049,5.422
5.044,5.483
5.032,5.542
4.988,5.683
5.029,5.76
5.088,5.787
5.116,5.831
5.163,5.952
5.199,6.018
5.16,6.081
5.168,6.13
5.253,6.244
5.298,6.336
5.368,6.5
5.344,6.646
5.422,6.838
5.483,6.894
5.542,6.926
5.683,7.049
5.76,7.23
5.787,7.372
5.831,7.615
5.952,7.805
6.018,7.887
6.081,8.013
6.13,8.141
6.244,8.248
6.336,8.408
6.5,8.52
6.646,8.676
6.838,8.756
6.894,8.838
6.926,8.956
7.049,9.066
7.23,9.17
7.372,9.293
7.615,9.483
7.805,9.495
7.887,9.481
8.013,9.522
8.141,9.632
8.248,9.669
8.408,9.648
8.52,9.663
8.676,9.707
8.756,9.827
8.838,9.994
8.956,10.094
9.066,10.104
9.17,10.16
9.293,10.195
9.483,10.227
9.495,10.294
9.481,10.318
9.522,10.359
9.632,10.449
9.669,10.56
9.648,10.658
9.663,10.726
9.707,10.763
9.827,10.867
9.994,10.923
10.094,11.042
10.104,11.115
10.16,11.473
10.195,11.578
10.227,11.554
10.294,11.675
10.318,11.676
10.359,11.807
10.449,11.822
10.56,11.888
10.658,11.959
10.726,12.084
10.763,12.227
10.867,12.125
10.923,12.23
11.042,12.231
11.115,12.267
11.473,12.395
11.578,12.437
11.554,12.462
11.675,12.543
11.676,12.645
11.807,12.656
11.822,12.695
11.888,12.725
11.959,12.871
12.084,12.995
12.227,12.993
12.125,12.967
12.23,12.93
12.231,12.936
12.267,13.038
12.395,13.046
12.437,13.073
12.462,13.125
12.543,13.112
12.645,13.051
12.656,13.115
12.695,13.138
12.725,13.18
12.871,13.231
12.995,13.292
12.993,13.254
12.967,13.363
12.93,13.432
12.936,13.504
13.038,13.573
13.046,13.661
13.073,13.782
13.125,13.765
13.112,13.778
13.051,13.856
13.115,13.818
13.138,13.752
13.18,13.86
13.231,13.93
13.292,13.944
13.254,13.968
13.363,13.92
13.432,13.976
13.504,14.005
13.573,13.991
13.661,14.047
13.782,14.176
13.765,14.246
13.778,14.218
13.856,14.252
13.818,14.269
13.752,14.232
13.86,14.27
13.93,14.277
13.944,14.407
13.968,14.455
13.92,14.468
13.976,14.407
14.005,14.434
13.991,14.443
14.047,14.496
14.176,14.517
14.246,14.437
14.218,14.358
14.252,14.347
14.269,14.371
14.232,14.41
14.27,14.534
14.277,14.554
14.407,14.505
14.455,14.5
14.468,14.492
14.407,14.49
14.434,14.419
14.443,14.41
14.496,14.533
14.517,14.421
14.437,14.446
14.358,14.372
14.347,14.263
14.371,14.354
14.41,14.313
14.534,14.271
14.554,14.26
14.505,14.308
14.5,14.34
14.492,14.364
14.49,14.353
14.419,14.337
14.41,14.387
14.533,14.404
14.421,14.31
14.446,14.315
14.372,14.372
14.263,14.332
14.354,14.356
14.313,14.433
14.271,14.513
14.26,14.388
14.308,14.444
14.34,14.495
14.364,14.442
14.353,14.34
14.337,14.343
14.387,14.385
14.404,14.292
14.31,14.241
14.315,14.25
14.372,14.174
14.332,14.089
14.356,14.122
14.433,14.042
14.513,13.989
14.388,13.992
14.444,14.029
14.495,14.054
14.442,14.089
14.34,14.068
14.343,14.017
14.385,14.035
14.292,13.986
14.241,13.964
14.25,13.895
14.174,13.898
14.089,13.897
14.122,13.881
14.042,13.992
13.989,13.951
13.992,13.827
14.029,13.628
14.054,13.581
14.089,13.535
14.068,13.466
14.017,13.405
14.035,13.362
13.986,13.336
13.964,13.142
13.895,13.112
13.898,13.098
13.897,13.134
13.881,13.078
13.992,12.995
13.951,12.882
13.827,12.812
13.628,12.812
13.581,12.758
13.535,12.758
13.466,12.699
13.405,12.751
13.362,12.572
13.336,12.54
13.142,12.512
13.112,12.451
13.098,12.409
13.134,12.347
13.078,12.297
12.995,12.266
12.882,12.214
12.812,12.102
12.812,11.98
12.758,11.922
12.758,11.895
12.699,11.875
12.751,11.841
12.572,11.792
12.54,11.744
12.512,11.721
12.451,11.568
12.409,11.543
12.347,11.522
12.297,11.396
12.266,11.362
12.214,11.323
12.102,11.303
11.98,11.313
11.922,11.249
11.895,11.158
11.875,11.222
11.841,11.148
11.792,11.087
11.744,10.997
11.721,10.963
11.568,10.815
11.543,10.748
11.522,10.767
11.396,10.738
11.362,10.68
11.323,10.585
11.303,10.547
11.313,10.521
11.249,10.39
11.158,10.463
11.222,10.381
11.148,10.251
11.087,10.215
10.997,10.104
10.963,10.008
10.815,9.842
10.748,9.828
10.767,9.746
10.738,9.643
10.68,9.599
10.585,9.573
10.547,9.379
10.521,9.304
10.39,9.216
10.463,9.048
10.381,8.968
10.251,8.841
10.215,8.7
10.104,8.682
10.008,8.601
9.842,8.398
9.828,8.26
9.746,8.116
9.643,7.955
9.599,7.88
9.573,7.767
9.379,7.671
9.304,7.519
9.216,7.413
9.048,7.327
8.968,7.308
8.841,7.219
8.7,7.137
8.682,7.032
8.601,6.895
8.398,6.847
8.26,6.708
8.116,6.63
7.955,6.449
7.88,6.441
7.767,6.44
7.671,6.397
7.519,6.249
7.413,6.196
7.327,6.171
7.308,6.012
7.219,5.829
7.137,5.834
7.032,5.776
6.895,5.752
6.847,5.588
6.708,5.539
6.63,5.538
6.449,5.421
6.441,5.378
6.44,5.356
6.397,5.333
6.249,5.222
6.196,5.099
6.171,5.028
6.012,5.005
5.829,4.897
5.834,4.771
5.776,4.693
5.752,4.639
5.588,4.64
5.539,4.53
5.538,4.466
5.421,4.457
5.378,4.509
5.356,4.541
5.333,4.485
5.222,4.458
5.099,4.397
5.028,4.387
5.005,4.438
4.897,4.507
4.771,4.471
4.693,4.482
4.639,4.426
4.64,4.395
4.53,4.46
4.466,4.495
4.457,4.512
4.509,4.585
4.541,4.616
4.485,4.631
4.458,4.644
4.397,4.687
4.387,4.762
4.438,4.832
4.507,4.833
4.471,4.915
4.482,4.916
4.426,4.986
4.395,5.04
4.46,5.14
4.495,5.356
4.512,5.344
4.585,5.289
4.616,5.374
4.631,5.543
4.644,5.69
4.687,5.819
4.762,5.996
4.832,6.156
4.833,6.225
4.915,6.314
4.916,6.292
4.986,6.396
5.04,6.56
5.14,6.756
5.356,6.976
5.344,7.209
5.289,7.409
5.374,7.564
5.543,7.548
5.69,7.61
5.819,7.759
5.996,7.895
6.156,8.069
6.225,8.151
6.314,8.203
6.292,8.289
6.396,8.359
6.56,8.45
6.756,8.592
6.976,8.76
7.209,8.909
7.409,8.926
7.564,8.959
7.548,9.068
7.61,9.153
7.759,9.307
7.895,9.395
8.069,9.476
8.151,9.543
8.203,9.644
8.289,9.663
8.359,9.65
8.45,9.644
8.592,9.764
8.76,9.853
8.909,9.941
8.926,9.951
8.959,9.951
9.068,10.002
9.153,9.98
9.307,9.946
9.395,10.027
9.476,10.153
9.543,10.281
9.644,10.382
9.663,10.564
9.65,10.754
9.644,10.824
9.764,10.846
9.853,10.829
9.941,11.064
9.951,11.135
9.951,11.223
10.002,11.296
9.98,11.301
9.946,11.372
10.027,11.447
10.153,11.542
10.281,11.591
10.382,11.739
10.564,11.814
10.754,11.871
10.824,11.987
10.846,12.019
10.829,12.112
11.064,12.116
11.135,12.169
11.223,12.249
11.296,12.303
11.301,12.299
11.372,12.411
11.447,12.381
11.542,12.407
11.591,12.507
11.739,12.661
11.814,12.65
11.871,12.68
11.987,12.745
12.019,12.762
12.112,12.8
12.116,12.735
12.169,12.721
12.249,12.806
12.303,12.79
12.299,12.829
12.411,12.874
12.381,13.039
12.407,13.079
12.507,13.101
12.661,13.186
12.65,13.387
12.68,13.493
12.745,13.41
12.762,13.57
12.8,13.499
12.735,13.512
12.721,13.545
12.806,13.58
12.79,13.644
12.829,13.63
12.874,13.677
13.039,13.737
13.079,13.704
13.101,13.684
13.186,13.738
13.387,13.751
13.493,13.819
13.41,13.816
13.57,13.85
13.499,13.904
13.512,13.895
13.545,13.89
13.58,13.926
13.644,13.954
13.63,13.981
13.677,14.025
13.737,14.071
13.704,14.179
13.684,14.173
13.738,14.286
13.751,14.258
13.819,14.118
13.816,14.07
13.85,14.146
13.904,14.198
13.895,14.19
13.89,14.279
13.926,14.237
13.954,14.182
13.981,14.137
14.025,14.161
14.071,14.193
14.179,14.2
14.173,14.151
14.286,14.195
14.258,14.316
14.118,14.358
14.07,14.404
14.146,14.426
14.198,14.524
14.19,14.541
14.279,14.427
14.237,14.418
14.182,14.354
14.137,14.312
14.161,14.322
14.193,14.348
14.2,14.404
14.151,14.397
14.195,14.39
14.316,14.354
14.358,14.408
14.404,14.379
14.426,14.432
14.524,14.375
14.541,14.518
14.427,14.47
14.418,14.464
14.354,14.469
14.312,14.451
14.322,14.463
14.348,14.546
14.404,14.566
14.397,14.509
14.39,14.444
14.354,14.447
14.408,14.419
14.379,14.427
14.432,14.351
14.375,14.23
14.518,14.155
14.47,14.149
14.464,14.117
14.469,14.114
14.451,14.044
14.463,14.053
14.546,14.025
14.566,13.995
14.509,14.028
14.444,13.952
14.447,13.838
14.419,13.836
14.427,13.772
14.351,13.85
14.23,13.826
14.155,13.825
14.149,13.813
14.117,13.767
14.114,13.783
14.044,13.672
14.053,13.583
14.025,13.591
13.995,13.588
14.028,13.493
13.952,13.442
13.838,13.37
13.836,13.327
13.772,13.277
13.85,13.221
13.826,13.186
13.825,13.117
13.813,12.933
13.767,12.746
13.783,12.689
13.672,12.717
13.583,12.622
13.591,12.652
13.588,12.552
13.493,12.529
13.442,12.386
13.37,12.358
13.327,12.286
13.277,12.18
13.221,12.084
13.186,12.01
13.117,11.964
12.933,11.918
12.746,11.87
12.689,11.78
12.717,11.769
12.622,11.715
12.652,11.667
12.552,11.642
12.529,11.61
12.386,11.514
12.358,11.401
12.286,11.397
12.18,11.385
12.084,11.347
12.01,11.297
11.964,11.241
11.918,11.197
11.87,11.132
11.78,11.015
11.769,11.062
11.715,11.082
11.667,11.058
11.642,11.031
11.61,10.965
11.514,10.926
11.401,10.93
11.397,10.91
11.385,10.864
11.347,10.778
11.297,10.767
11.241,10.741
11.197,10.64
11.132,10.588
11.015,10.483
11.062,10.412
11.082,10.385
11.058,10.301
11.031,10.103
10.965,10.054
10.926,9.97
10.93,9.903
10.91,9.83
10.864,9.734
10.778,9.741
10.767,9.665
10.741,9.553
10.64,9.492
10.588,9.404
10.483,9.225
